date,source,url,currency,title,generator_id,predicted_direction,predicted_magnitude,confidence,pair_context,reasoning
2026-03-03,,https://www.fxstreet.com/news/ecbs-villeory-french-economic-exposure-is-limited-to-middle-east-war-202603030810,EUR,ECB’s Villeroy: French economic exposure is limited to Middle East war,llm-sentiment-v1,neutral,small,0.7,,"The article indicates that the impact of conflicts in the Middle East on the French economy, and by extension the Eurozone, is expected to be limited. This suggests a neutral sentiment for the EUR, as there is no significant positive or negative impact on the European economy mentioned."
2026-03-03,,https://www.fxstreet.com/news/japanese-yen-flat-lines-vs-rallying-usd-bearish-bias-remains-amid-boj-rate-hike-delay-202603030809,EUR,Japanese Yen flat lines vs. rallying USD; bearish bias remains amid BoJ rate hike delay,llm-sentiment-v1,neutral,null,0.7,,"The article does not mention anything about the EUR or provide any information that would indicate a directional sentiment for the EUR. It is focused on the USD/JPY pair and the Japanese Yen, which is not directly relevant to the EUR."
2026-03-03,,https://www.fxstreet.com/news/silver-price-forecast-xag-usd-holds-losses-near-8720-despite-safe-haven-demand-202603030800,EUR,Silver Price Forecast: XAG/USD holds losses near $87.20 despite safe-haven demand,llm-sentiment-v1,neutral,null,0.7,XAG/USD,"The article discusses the silver price and does not mention the EUR or any factors that would directly impact the EUR. Therefore, the sentiment for EUR is neutral based on the information provided."
2026-03-03,,https://www.fxstreet.com/news/eur-inflation-momentum-watched-as-energy-shocks-build-danske-bank-202603030738,EUR,EUR: Inflation momentum watched as energy shocks build – Danske Bank,llm-sentiment-v1,bearish,medium,0.7,,"The article suggests that Euro area headline inflation is expected to rise, which could lead to more hawkish actions from the European Central Bank. However, the article also notes that core inflation is steady, indicating that the inflationary pressures may be temporary. Overall, the sentiment appears to be slightly bearish for the EUR."
2026-03-03,,https://www.fxstreet.com/news/aud-jpy-price-forecast-steadies-near-11150-bullish-bias-remains-intact-above-key-ema-202603030710,EUR,"AUD/JPY Price Forecast: Steadies near 111.50, bullish bias remains intact above key EMA",llm-sentiment-v1,neutral,null,0.5,AUD/JPY,"The article is focused on the AUD/JPY pair and does not mention the EUR directly. While it discusses hawkish rhetoric from the RBA, which could be bullish for the AUD, there is no clear indication of the impact on the EUR."
2026-03-03,,https://www.fxstreet.com/news/pound-sterling-continues-to-underperform-amid-us-israel-war-with-iran-202603030649,EUR,Pound Sterling continues to underperform amid US-Israel war with Iran,llm-sentiment-v1,neutral,null,0.7,,The article focuses on the performance of the Pound Sterling (GBP) against the US Dollar (USD) and does not mention the Euro (EUR) or provide any information that would indicate a directional sentiment for the EUR.
2026-03-03,,https://finance.yahoo.com/news/stablecoin-could-weaken-ecbs-hand-113516918.html,EUR,"Stablecoin use could weaken ECB's hand, hamper lenders, ECB paper finds",llm-sentiment-v1,bearish,medium,0.8,,"The article suggests that the use of stablecoins could weaken the ECB's hand and hamper lenders, which would be negative for the Euro."
2026-03-03,,https://www.globenewswire.com/news-release/2026/03/02/3247182/29346/en/Malibu-Boats-Inc-Accelerates-Its-Global-Expansion-with-the-Acquisition-of-Category-Disruptor-Saxdor-Yachts-One-of-the-World-s-Fastest-Growing-Boat-Brands.html,EUR,"Malibu Boats, Inc. Accelerates Its Global Expansion with the Acquisition of Category Disruptor Saxdor Yachts, One of the World’s Fastest-Growing Boat Brands",llm-sentiment-v1,neutral,null,0.2,,The article is about the acquisition of a boat company and does not contain any information related to the EUR or the FX market.
2026-03-03,,https://investinglive.com/news/investinglive-european-fx-news-wrap-day-4-of-us-iran-war-keeps-markets-in-risk-off-20260303/,EUR,investingLive European FX news wrap: Day 4 of US-Iran war keeps markets in risk-off,llm-sentiment-v1,bearish,medium,0.8,,"The article mentions that the EURUSD pair has fallen back to January lows despite ECB rate hike bets, as the US Dollar surges. This suggests a bearish sentiment for the EUR, as the US Dollar strengthens relative to the EUR."
2026-03-03,,https://investinglive.com/news/australian-january-building-approvals-72-mm-vs-50-expected-20260303/,AUD,Australian January building approvals -7.2% m/m vs +5.0% expected,keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-03-03,,https://www.globenewswire.com/news-release/2026/03/02/3247158/0/en/Belite-Bio-Reports-Preliminary-Unaudited-Fourth-Quarter-and-Full-Year-2025-Financial-Results-and-Provides-a-Corporate-Update.html,AUD,"Belite Bio Reports Preliminary, Unaudited Fourth Quarter and Full Year 2025 Financial Results and Provides a Corporate Update",keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-03-03,,https://finance.yahoo.com/news/billed-dental-never-got-insurance-120000339.html,AUD,I was billed for dental work I never got and my insurance says it’s fraud. But the dentist is threatening collections,keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-03-03,,https://investinglive.com/news/australian-january-building-approvals-72-mm-vs-50-expected-20260303/,AUD,Australian January building approvals -7.2% m/m vs +5.0% expected,llm-sentiment-v1,bearish,medium,0.8,,"The article reports a sharp two-month drop in Australian building approvals, which is a negative economic indicator. This suggests weaker construction activity and economic growth, which would be bearish for the Australian dollar."
2026-03-03,,https://www.globenewswire.com/news-release/2026/03/02/3247158/0/en/Belite-Bio-Reports-Preliminary-Unaudited-Fourth-Quarter-and-Full-Year-2025-Financial-Results-and-Provides-a-Corporate-Update.html,AUD,"Belite Bio Reports Preliminary, Unaudited Fourth Quarter and Full Year 2025 Financial Results and Provides a Corporate Update",llm-sentiment-v1,neutral,null,0.2,,The article is about a company's financial results and does not contain any information related to the Australian dollar or the foreign exchange market.
2026-03-03,,https://finance.yahoo.com/news/billed-dental-never-got-insurance-120000339.html,AUD,I was billed for dental work I never got and my insurance says it’s fraud. But the dentist is threatening collections,llm-sentiment-v1,neutral,null,0.8,,The article discusses a personal issue with dental insurance and does not contain any information related to the Australian dollar or the broader Australian economy.
