date,base_currency,quote_currency,rate
2026-03-01,CNY,CHF,0.112187
2026-03-01,CNY,AUD,0.204771
2026-03-01,CNY,CAD,0.198953
2026-03-01,CNY,NOK,1.38678
2026-03-01,CNY,SEK,1.316798
2026-03-01,CNY,CNY,1.0
2026-03-01,CNY,MXN,2.510849
2026-03-01,MXN,EUR,0.04919
2026-03-01,MXN,USD,0.058072
2026-03-01,MXN,GBP,0.043053
2026-03-01,MXN,JPY,9.062351
2026-03-01,MXN,CHF,0.044681
2026-03-01,MXN,AUD,0.081554
2026-03-01,MXN,CAD,0.079237
2026-03-01,MXN,NOK,0.552315
2026-03-01,MXN,SEK,0.524443
2026-03-01,MXN,CNY,0.398272
2026-03-01,MXN,MXN,1.0
2026-03-02,EUR,EUR,1.0
2026-03-02,EUR,USD,1.17855
2026-03-02,EUR,GBP,0.876736
2026-03-02,EUR,JPY,184.258817
2026-03-02,EUR,CHF,0.905956
2026-03-02,EUR,AUD,1.659168
2026-03-02,EUR,CAD,1.608622
2026-03-02,EUR,NOK,11.213911
2026-03-02,EUR,SEK,10.670221
2026-03-02,EUR,CNY,8.095462
2026-03-02,EUR,MXN,20.325248
2026-03-02,USD,EUR,0.8485
2026-03-02,USD,USD,1.0
2026-03-02,USD,GBP,0.743911
2026-03-02,USD,JPY,156.343683
2026-03-02,USD,CHF,0.768704
2026-03-02,USD,AUD,1.407805
2026-03-02,USD,CAD,1.364916
2026-03-02,USD,NOK,9.515008
2026-03-02,USD,SEK,9.053687
2026-03-02,USD,CNY,6.869003
2026-03-02,USD,MXN,17.245981
2026-03-02,GBP,EUR,1.140594
2026-03-02,GBP,USD,1.344247
2026-03-02,GBP,GBP,1.0
2026-03-02,GBP,JPY,210.164501
2026-03-02,GBP,CHF,1.033328
2026-03-02,GBP,AUD,1.892437
2026-03-02,GBP,CAD,1.834784
2026-03-02,GBP,NOK,12.790519
2026-03-02,GBP,SEK,12.17039
2026-03-02,GBP,CNY,9.233635
2026-03-02,GBP,MXN,23.182855
2026-03-02,JPY,EUR,0.005427
2026-03-02,JPY,USD,0.006396
2026-03-02,JPY,GBP,0.004758
2026-03-02,JPY,JPY,1.0
2026-03-02,JPY,CHF,0.004917
2026-03-02,JPY,AUD,0.009005
2026-03-02,JPY,CAD,0.00873
2026-03-02,JPY,NOK,0.06086
2026-03-02,JPY,SEK,0.057909
2026-03-02,JPY,CNY,0.043935
2026-03-02,JPY,MXN,0.110308
2026-03-02,CHF,EUR,1.103806
2026-03-02,CHF,USD,1.300891
2026-03-02,CHF,GBP,0.967747
2026-03-02,CHF,JPY,203.386024
2026-03-02,CHF,CHF,1.0
2026-03-02,CHF,AUD,1.8314
2026-03-02,CHF,CAD,1.775607
2026-03-02,CHF,NOK,12.377984
2026-03-02,CHF,SEK,11.777856
2026-03-02,CHF,CNY,8.935821
2026-03-02,CHF,MXN,22.435134
2026-03-02,AUD,EUR,0.602712
2026-03-02,AUD,USD,0.710326
2026-03-02,AUD,GBP,0.528419
2026-03-02,AUD,JPY,111.054954
2026-03-02,AUD,CHF,0.54603
2026-03-02,AUD,AUD,1.0
2026-03-02,AUD,CAD,0.969535
2026-03-02,AUD,NOK,6.758756
2026-03-02,AUD,SEK,6.431067
2026-03-02,AUD,CNY,4.87923
2026-03-02,AUD,MXN,12.250266
2026-03-02,CAD,EUR,0.62165
2026-03-02,CAD,USD,0.732646
2026-03-02,CAD,GBP,0.545023
2026-03-02,CAD,JPY,114.544524
2026-03-02,CAD,CHF,0.563188
2026-03-02,CAD,AUD,1.031422
2026-03-02,CAD,CAD,1.0
2026-03-02,CAD,NOK,6.971129
2026-03-02,CAD,SEK,6.633145
2026-03-02,CAD,CNY,5.032545
2026-03-02,CAD,MXN,12.635194
2026-03-02,NOK,EUR,0.089175
2026-03-02,NOK,USD,0.105097
2026-03-02,NOK,GBP,0.078183
2026-03-02,NOK,JPY,16.431272
2026-03-02,NOK,CHF,0.080789
2026-03-02,NOK,AUD,0.147956
2026-03-02,NOK,CAD,0.143449
2026-03-02,NOK,NOK,1.0
2026-03-02,NOK,SEK,0.951516
2026-03-02,NOK,CNY,0.721912
2026-03-02,NOK,MXN,1.812503
2026-03-02,SEK,EUR,0.093719
2026-03-02,SEK,USD,0.110452
2026-03-02,SEK,GBP,0.082167
2026-03-02,SEK,JPY,17.26851
2026-03-02,SEK,CHF,0.084905
2026-03-02,SEK,AUD,0.155495
2026-03-02,SEK,CAD,0.150758
2026-03-02,SEK,NOK,1.050954
2026-03-02,SEK,SEK,1.0
2026-03-02,SEK,CNY,0.758697
2026-03-02,SEK,MXN,1.904857
2026-03-02,CNY,EUR,0.123526
2026-03-02,CNY,USD,0.145582
2026-03-02,CNY,GBP,0.1083
2026-03-02,CNY,JPY,22.760755
2026-03-02,CNY,CHF,0.111909
2026-03-02,CNY,AUD,0.20495
2026-03-02,CNY,CAD,0.198707
2026-03-02,CNY,NOK,1.38521
2026-03-02,CNY,SEK,1.31805
2026-03-02,CNY,CNY,1.0
2026-03-02,CNY,MXN,2.510697
2026-03-02,MXN,EUR,0.0492
2026-03-02,MXN,USD,0.057985
2026-03-02,MXN,GBP,0.043135
2026-03-02,MXN,JPY,9.065514
2026-03-02,MXN,CHF,0.044573
2026-03-02,MXN,AUD,0.081631
2026-03-02,MXN,CAD,0.079144
2026-03-02,MXN,NOK,0.551723
2026-03-02,MXN,SEK,0.524974
2026-03-02,MXN,CNY,0.398296
2026-03-02,MXN,MXN,1.0
2026-03-03,EUR,EUR,1.0
2026-03-03,EUR,USD,1.169729
2026-03-03,EUR,GBP,0.872408
2026-03-03,EUR,JPY,183.912949
2026-03-03,EUR,CHF,0.911733
2026-03-03,EUR,AUD,1.646605
2026-03-03,EUR,CAD,1.598161
2026-03-03,EUR,NOK,11.179253
2026-03-03,EUR,SEK,10.715027
2026-03-03,EUR,CNY,8.049691
2026-03-03,EUR,MXN,20.239696
2026-03-03,USD,EUR,0.854899
2026-03-03,USD,USD,1.0
2026-03-03,USD,GBP,0.745821
2026-03-03,USD,JPY,157.226997
2026-03-03,USD,CHF,0.77944
2026-03-03,USD,AUD,1.407681
2026-03-03,USD,CAD,1.366266
2026-03-03,USD,NOK,9.557132
2026-03-03,USD,SEK,9.160266
2026-03-03,USD,CNY,6.881673
2026-03-03,USD,MXN,17.302896
2026-03-03,GBP,EUR,1.146253
2026-03-03,GBP,USD,1.340805
2026-03-03,GBP,GBP,1.0
2026-03-03,GBP,JPY,210.810738
2026-03-03,GBP,CHF,1.045077
2026-03-03,GBP,AUD,1.887426
2026-03-03,GBP,CAD,1.831897
2026-03-03,GBP,NOK,12.81425
2026-03-03,GBP,SEK,12.28213
2026-03-03,GBP,CNY,9.226981
2026-03-03,GBP,MXN,23.199809
2026-03-03,JPY,EUR,0.005437
2026-03-03,JPY,USD,0.00636
2026-03-03,JPY,GBP,0.004744
2026-03-03,JPY,JPY,1.0
2026-03-03,JPY,CHF,0.004957
2026-03-03,JPY,AUD,0.008953
2026-03-03,JPY,CAD,0.00869
2026-03-03,JPY,NOK,0.060786
2026-03-03,JPY,SEK,0.058261
2026-03-03,JPY,CNY,0.043769
2026-03-03,JPY,MXN,0.11005
2026-03-03,CHF,EUR,1.096812
2026-03-03,CHF,USD,1.282973
2026-03-03,CHF,GBP,0.956868
2026-03-03,CHF,JPY,201.717947
2026-03-03,CHF,CHF,1.0
2026-03-03,CHF,AUD,1.806017
2026-03-03,CHF,CAD,1.752883
2026-03-03,CHF,NOK,12.26154
2026-03-03,CHF,SEK,11.752371
2026-03-03,CHF,CNY,8.828998
2026-03-03,CHF,MXN,22.199143
2026-03-03,AUD,EUR,0.60731
2026-03-03,AUD,USD,0.710388
2026-03-03,AUD,GBP,0.529822
2026-03-03,AUD,JPY,111.692191
2026-03-03,AUD,CHF,0.553705
2026-03-03,AUD,AUD,1.0
2026-03-03,AUD,CAD,0.970579
2026-03-03,AUD,NOK,6.789273
2026-03-03,AUD,SEK,6.507344
2026-03-03,AUD,CNY,4.888658
2026-03-03,AUD,MXN,12.291772
2026-03-03,CAD,EUR,0.625719
2026-03-03,CAD,USD,0.731922
2026-03-03,CAD,GBP,0.545882
2026-03-03,CAD,JPY,115.077846
2026-03-03,CAD,CHF,0.570489
2026-03-03,CAD,AUD,1.030312
2026-03-03,CAD,CAD,1.0
2026-03-03,CAD,NOK,6.995072
2026-03-03,CAD,SEK,6.704597
2026-03-03,CAD,CNY,5.036845
2026-03-03,CAD,MXN,12.664364
2026-03-03,NOK,EUR,0.089451
2026-03-03,NOK,USD,0.104634
2026-03-03,NOK,GBP,0.078038
2026-03-03,NOK,JPY,16.451274
2026-03-03,NOK,CHF,0.081556
2026-03-03,NOK,AUD,0.147291
2026-03-03,NOK,CAD,0.142958
2026-03-03,NOK,NOK,1.0
2026-03-03,NOK,SEK,0.958474
2026-03-03,NOK,CNY,0.720056
2026-03-03,NOK,MXN,1.810469
2026-03-03,SEK,EUR,0.093327
2026-03-03,SEK,USD,0.109167
2026-03-03,SEK,GBP,0.081419
2026-03-03,SEK,JPY,17.164022
2026-03-03,SEK,CHF,0.085089
2026-03-03,SEK,AUD,0.153673
2026-03-03,SEK,CAD,0.149151
2026-03-03,SEK,NOK,1.043325
2026-03-03,SEK,SEK,1.0
2026-03-03,SEK,CNY,0.751253
2026-03-03,SEK,MXN,1.888908
2026-03-03,CNY,EUR,0.124228
2026-03-03,CNY,USD,0.145314
2026-03-03,CNY,GBP,0.108378
2026-03-03,CNY,JPY,22.847207
2026-03-03,CNY,CHF,0.113263
2026-03-03,CNY,AUD,0.204555
2026-03-03,CNY,CAD,0.198537
2026-03-03,CNY,NOK,1.38878
2026-03-03,CNY,SEK,1.33111
2026-03-03,CNY,CNY,1.0
2026-03-03,CNY,MXN,2.514345
2026-03-03,MXN,EUR,0.049408
2026-03-03,MXN,USD,0.057794
2026-03-03,MXN,GBP,0.043104
2026-03-03,MXN,JPY,9.086745
2026-03-03,MXN,CHF,0.045047
2026-03-03,MXN,AUD,0.081355
2026-03-03,MXN,CAD,0.078962
2026-03-03,MXN,NOK,0.552343
2026-03-03,MXN,SEK,0.529407
2026-03-03,MXN,CNY,0.397718
2026-03-03,MXN,MXN,1.0
2026-03-04,EUR,EUR,1.0
2026-03-04,EUR,USD,1.159866
2026-03-04,EUR,GBP,0.869912
2026-03-04,EUR,JPY,182.725486
2026-03-04,EUR,CHF,0.906852
2026-03-04,EUR,AUD,1.654396
2026-03-04,EUR,CAD,1.587397
2026-03-04,EUR,NOK,11.236542
2026-03-04,EUR,SEK,10.768122
2026-03-04,EUR,CNY,8.027204
2026-03-04,EUR,MXN,20.531107
2026-03-04,USD,EUR,0.862169
2026-03-04,USD,USD,1.0
2026-03-04,USD,GBP,0.75001
2026-03-04,USD,JPY,157.540184
2026-03-04,USD,CHF,0.78186
2026-03-04,USD,AUD,1.426368
2026-03-04,USD,CAD,1.368604
2026-03-04,USD,NOK,9.687794
2026-03-04,USD,SEK,9.283937
2026-03-04,USD,CNY,6.920804
2026-03-04,USD,MXN,17.701277
2026-03-04,GBP,EUR,1.149542
2026-03-04,GBP,USD,1.333315
2026-03-04,GBP,GBP,1.0
2026-03-04,GBP,JPY,210.050644
2026-03-04,GBP,CHF,1.042465
2026-03-04,GBP,AUD,1.901798
2026-03-04,GBP,CAD,1.82478
2026-03-04,GBP,NOK,12.916879
2026-03-04,GBP,SEK,12.37841
2026-03-04,GBP,CNY,9.227609
2026-03-04,GBP,MXN,23.601373
2026-03-04,JPY,EUR,0.005473
2026-03-04,JPY,USD,0.006348
2026-03-04,JPY,GBP,0.004761
2026-03-04,JPY,JPY,1.0
2026-03-04,JPY,CHF,0.004963
2026-03-04,JPY,AUD,0.009054
2026-03-04,JPY,CAD,0.008687
2026-03-04,JPY,NOK,0.061494
2026-03-04,JPY,SEK,0.058931
2026-03-04,JPY,CNY,0.04393
2026-03-04,JPY,MXN,0.11236
2026-03-04,CHF,EUR,1.102715
2026-03-04,CHF,USD,1.279002
2026-03-04,CHF,GBP,0.959265
2026-03-04,CHF,JPY,201.494168
2026-03-04,CHF,CHF,1.0
2026-03-04,CHF,AUD,1.824327
2026-03-04,CHF,CAD,1.750447
2026-03-04,CHF,NOK,12.390706
2026-03-04,CHF,SEK,11.874172
2026-03-04,CHF,CNY,8.85172
2026-03-04,CHF,MXN,22.639963
2026-03-04,AUD,EUR,0.60445
2026-03-04,AUD,USD,0.701081
2026-03-04,AUD,GBP,0.525818
2026-03-04,AUD,JPY,110.448464
2026-03-04,AUD,CHF,0.548147
2026-03-04,AUD,AUD,1.0
2026-03-04,AUD,CAD,0.959503
2026-03-04,AUD,NOK,6.791931
2026-03-04,AUD,SEK,6.508794
2026-03-04,AUD,CNY,4.852045
2026-03-04,AUD,MXN,12.410033
2026-03-04,CAD,EUR,0.629962
2026-03-04,CAD,USD,0.730672
2026-03-04,CAD,GBP,0.548011
2026-03-04,CAD,JPY,115.110123
2026-03-04,CAD,CHF,0.571283
2026-03-04,CAD,AUD,1.042207
2026-03-04,CAD,CAD,1.0
2026-03-04,CAD,NOK,7.078595
2026-03-04,CAD,SEK,6.783508
2026-03-04,CAD,CNY,5.056834
2026-03-04,CAD,MXN,12.933818
2026-03-04,NOK,EUR,0.088995
2026-03-04,NOK,USD,0.103223
2026-03-04,NOK,GBP,0.077418
2026-03-04,NOK,JPY,16.261719
2026-03-04,NOK,CHF,0.080706
2026-03-04,NOK,AUD,0.147234
2026-03-04,NOK,CAD,0.141271
2026-03-04,NOK,NOK,1.0
2026-03-04,NOK,SEK,0.958313
2026-03-04,NOK,CNY,0.714384
2026-03-04,NOK,MXN,1.827173
2026-03-04,SEK,EUR,0.092867
2026-03-04,SEK,USD,0.107713
2026-03-04,SEK,GBP,0.080786
2026-03-04,SEK,JPY,16.969113
2026-03-04,SEK,CHF,0.084216
2026-03-04,SEK,AUD,0.153638
2026-03-04,SEK,CAD,0.147416
2026-03-04,SEK,NOK,1.043501
2026-03-04,SEK,SEK,1.0
2026-03-04,SEK,CNY,0.74546
2026-03-04,SEK,MXN,1.906656
2026-03-04,CNY,EUR,0.124576
2026-03-04,CNY,USD,0.144492
2026-03-04,CNY,GBP,0.10837
2026-03-04,CNY,JPY,22.763279
2026-03-04,CNY,CHF,0.112972
2026-03-04,CNY,AUD,0.206099
2026-03-04,CNY,CAD,0.197752
2026-03-04,CNY,NOK,1.399808
2026-03-04,CNY,SEK,1.341454
2026-03-04,CNY,CNY,1.0
2026-03-04,CNY,MXN,2.557691
2026-03-04,MXN,EUR,0.048707
2026-03-04,MXN,USD,0.056493
2026-03-04,MXN,GBP,0.04237
2026-03-04,MXN,JPY,8.899933
2026-03-04,MXN,CHF,0.04417
2026-03-04,MXN,AUD,0.08058
2026-03-04,MXN,CAD,0.077317
2026-03-04,MXN,NOK,0.547294
2026-03-04,MXN,SEK,0.524478
2026-03-04,MXN,CNY,0.390978
2026-03-04,MXN,MXN,1.0
2026-03-05,EUR,EUR,1.0
2026-03-05,EUR,USD,1.159866
2026-03-05,EUR,GBP,0.869912
2026-03-05,EUR,JPY,182.725486
2026-03-05,EUR,CHF,0.906852
2026-03-05,EUR,AUD,1.654396
2026-03-05,EUR,CAD,1.587397
2026-03-05,EUR,NOK,11.236542
2026-03-05,EUR,SEK,10.768122
2026-03-05,EUR,CNY,8.027204
2026-03-05,EUR,MXN,20.531107
2026-03-05,USD,EUR,0.862169
2026-03-05,USD,USD,1.0
2026-03-05,USD,GBP,0.75001
2026-03-05,USD,JPY,157.540184
2026-03-05,USD,CHF,0.78186
2026-03-05,USD,AUD,1.426368
2026-03-05,USD,CAD,1.368604
2026-03-05,USD,NOK,9.687794
2026-03-05,USD,SEK,9.283937
2026-03-05,USD,CNY,6.920804
2026-03-05,USD,MXN,17.701277
2026-03-05,GBP,EUR,1.149542
2026-03-05,GBP,USD,1.333315
2026-03-05,GBP,GBP,1.0
2026-03-05,GBP,JPY,210.050644
2026-03-05,GBP,CHF,1.042465
2026-03-05,GBP,AUD,1.901798
2026-03-05,GBP,CAD,1.82478
2026-03-05,GBP,NOK,12.916879
2026-03-05,GBP,SEK,12.37841
2026-03-05,GBP,CNY,9.227609
2026-03-05,GBP,MXN,23.601373
2026-03-05,JPY,EUR,0.005473
2026-03-05,JPY,USD,0.006348
2026-03-05,JPY,GBP,0.004761
2026-03-05,JPY,JPY,1.0
2026-03-05,JPY,CHF,0.004963
2026-03-05,JPY,AUD,0.009054
2026-03-05,JPY,CAD,0.008687
2026-03-05,JPY,NOK,0.061494
2026-03-05,JPY,SEK,0.058931
2026-03-05,JPY,CNY,0.04393
2026-03-05,JPY,MXN,0.11236
2026-03-05,CHF,EUR,1.102715
2026-03-05,CHF,USD,1.279002
2026-03-05,CHF,GBP,0.959265
2026-03-05,CHF,JPY,201.494168
2026-03-05,CHF,CHF,1.0
2026-03-05,CHF,AUD,1.824327
2026-03-05,CHF,CAD,1.750447
2026-03-05,CHF,NOK,12.390706
2026-03-05,CHF,SEK,11.874172
2026-03-05,CHF,CNY,8.85172
2026-03-05,CHF,MXN,22.639963
2026-03-05,AUD,EUR,0.60445
2026-03-05,AUD,USD,0.701081
2026-03-05,AUD,GBP,0.525818
2026-03-05,AUD,JPY,110.448464
2026-03-05,AUD,CHF,0.548147
2026-03-05,AUD,AUD,1.0
2026-03-05,AUD,CAD,0.959503
2026-03-05,AUD,NOK,6.791931
2026-03-05,AUD,SEK,6.508794
2026-03-05,AUD,CNY,4.852045
2026-03-05,AUD,MXN,12.410033
2026-03-05,CAD,EUR,0.629962
2026-03-05,CAD,USD,0.730672
2026-03-05,CAD,GBP,0.548011
2026-03-05,CAD,JPY,115.110123
2026-03-05,CAD,CHF,0.571283
2026-03-05,CAD,AUD,1.042207
2026-03-05,CAD,CAD,1.0
2026-03-05,CAD,NOK,7.078595
2026-03-05,CAD,SEK,6.783508
2026-03-05,CAD,CNY,5.056834
2026-03-05,CAD,MXN,12.933818
2026-03-05,NOK,EUR,0.088995
2026-03-05,NOK,USD,0.103223
2026-03-05,NOK,GBP,0.077418
2026-03-05,NOK,JPY,16.261719
2026-03-05,NOK,CHF,0.080706
2026-03-05,NOK,AUD,0.147234
2026-03-05,NOK,CAD,0.141271
2026-03-05,NOK,NOK,1.0
2026-03-05,NOK,SEK,0.958313
2026-03-05,NOK,CNY,0.714384
2026-03-05,NOK,MXN,1.827173
2026-03-05,SEK,EUR,0.092867
2026-03-05,SEK,USD,0.107713
2026-03-05,SEK,GBP,0.080786
2026-03-05,SEK,JPY,16.969113
2026-03-05,SEK,CHF,0.084216
2026-03-05,SEK,AUD,0.153638
2026-03-05,SEK,CAD,0.147416
2026-03-05,SEK,NOK,1.043501
2026-03-05,SEK,SEK,1.0
2026-03-05,SEK,CNY,0.74546
2026-03-05,SEK,MXN,1.906656
2026-03-05,CNY,EUR,0.124576
2026-03-05,CNY,USD,0.144492
2026-03-05,CNY,GBP,0.10837
2026-03-05,CNY,JPY,22.763279
2026-03-05,CNY,CHF,0.112972
2026-03-05,CNY,AUD,0.206099
2026-03-05,CNY,CAD,0.197752
2026-03-05,CNY,NOK,1.399808
2026-03-05,CNY,SEK,1.341454
2026-03-05,CNY,CNY,1.0
2026-03-05,CNY,MXN,2.557691
2026-03-05,MXN,EUR,0.048707
2026-03-05,MXN,USD,0.056493
2026-03-05,MXN,GBP,0.04237
2026-03-05,MXN,JPY,8.899933
2026-03-05,MXN,CHF,0.04417
2026-03-05,MXN,AUD,0.08058
2026-03-05,MXN,CAD,0.077317
2026-03-05,MXN,NOK,0.547294
2026-03-05,MXN,SEK,0.524478
2026-03-05,MXN,CNY,0.390978
2026-03-05,MXN,MXN,1.0
2026-03-06,EUR,EUR,1.0
2026-03-06,EUR,USD,1.16238
2026-03-06,EUR,GBP,0.86998
2026-03-06,EUR,JPY,182.351
2026-03-06,EUR,CHF,0.906364
2026-03-06,EUR,AUD,1.645397
2026-03-06,EUR,CAD,1.586159
2026-03-06,EUR,NOK,11.197363
2026-03-06,EUR,SEK,10.675587
2026-03-06,EUR,CNY,8.009042
2026-03-06,EUR,MXN,20.490846
2026-03-06,USD,EUR,0.860304
2026-03-06,USD,USD,1.0
2026-03-06,USD,GBP,0.748447
2026-03-06,USD,JPY,156.877317
2026-03-06,USD,CHF,0.779748
2026-03-06,USD,AUD,1.415541
2026-03-06,USD,CAD,1.364579
2026-03-06,USD,NOK,9.633137
2026-03-06,USD,SEK,9.184252
2026-03-06,USD,CNY,6.890212
2026-03-06,USD,MXN,17.62836
2026-03-06,GBP,EUR,1.149452
2026-03-06,GBP,USD,1.3361
2026-03-06,GBP,GBP,1.0
2026-03-06,GBP,JPY,209.603718
2026-03-06,GBP,CHF,1.041821
2026-03-06,GBP,AUD,1.891304
2026-03-06,GBP,CAD,1.823214
2026-03-06,GBP,NOK,12.870831
2026-03-06,GBP,SEK,12.271075
2026-03-06,GBP,CNY,9.20601
2026-03-06,GBP,MXN,23.553244
2026-03-06,JPY,EUR,0.005484
2026-03-06,JPY,USD,0.006374
2026-03-06,JPY,GBP,0.004771
2026-03-06,JPY,JPY,1.0
2026-03-06,JPY,CHF,0.00497
2026-03-06,JPY,AUD,0.009023
2026-03-06,JPY,CAD,0.008698
2026-03-06,JPY,NOK,0.061406
2026-03-06,JPY,SEK,0.058544
2026-03-06,JPY,CNY,0.043921
2026-03-06,JPY,MXN,0.11237
2026-03-06,CHF,EUR,1.10331
2026-03-06,CHF,USD,1.282465
2026-03-06,CHF,GBP,0.959857
2026-03-06,CHF,JPY,201.189664
2026-03-06,CHF,CHF,1.0
2026-03-06,CHF,AUD,1.815382
2026-03-06,CHF,CAD,1.750025
2026-03-06,CHF,NOK,12.354161
2026-03-06,CHF,SEK,11.778481
2026-03-06,CHF,CNY,8.836456
2026-03-06,CHF,MXN,22.607754
2026-03-06,AUD,EUR,0.607756
2026-03-06,AUD,USD,0.706443
2026-03-06,AUD,GBP,0.528736
2026-03-06,AUD,JPY,110.824953
2026-03-06,AUD,CHF,0.550848
2026-03-06,AUD,AUD,1.0
2026-03-06,AUD,CAD,0.963998
2026-03-06,AUD,NOK,6.805267
2026-03-06,AUD,SEK,6.488155
2026-03-06,AUD,CNY,4.867545
2026-03-06,AUD,MXN,12.453439
2026-03-06,CAD,EUR,0.630454
2026-03-06,CAD,USD,0.732827
2026-03-06,CAD,GBP,0.548482
2026-03-06,CAD,JPY,114.963868
2026-03-06,CAD,CHF,0.57142
2026-03-06,CAD,AUD,1.037346
2026-03-06,CAD,CAD,1.0
2026-03-06,CAD,NOK,7.059419
2026-03-06,CAD,SEK,6.730464
2026-03-06,CAD,CNY,5.049331
2026-03-06,CAD,MXN,12.918531
2026-03-06,NOK,EUR,0.089307
2026-03-06,NOK,USD,0.103808
2026-03-06,NOK,GBP,0.077695
2026-03-06,NOK,JPY,16.285174
2026-03-06,NOK,CHF,0.080944
2026-03-06,NOK,AUD,0.146945
2026-03-06,NOK,CAD,0.141655
2026-03-06,NOK,NOK,1.0
2026-03-06,NOK,SEK,0.953402
2026-03-06,NOK,CNY,0.715261
2026-03-06,NOK,MXN,1.829971
2026-03-06,SEK,EUR,0.093672
2026-03-06,SEK,USD,0.108882
2026-03-06,SEK,GBP,0.081492
2026-03-06,SEK,JPY,17.081121
2026-03-06,SEK,CHF,0.084901
2026-03-06,SEK,AUD,0.154127
2026-03-06,SEK,CAD,0.148578
2026-03-06,SEK,NOK,1.048876
2026-03-06,SEK,SEK,1.0
2026-03-06,SEK,CNY,0.75022
2026-03-06,SEK,MXN,1.919412
2026-03-06,CNY,EUR,0.124859
2026-03-06,CNY,USD,0.145133
2026-03-06,CNY,GBP,0.108625
2026-03-06,CNY,JPY,22.76814
2026-03-06,CNY,CHF,0.113168
2026-03-06,CNY,AUD,0.205442
2026-03-06,CNY,CAD,0.198046
2026-03-06,CNY,NOK,1.39809
2026-03-06,CNY,SEK,1.332942
2026-03-06,CNY,CNY,1.0
2026-03-06,CNY,MXN,2.558464
2026-03-06,MXN,EUR,0.048802
2026-03-06,MXN,USD,0.056727
2026-03-06,MXN,GBP,0.042457
2026-03-06,MXN,JPY,8.899144
2026-03-06,MXN,CHF,0.044233
2026-03-06,MXN,AUD,0.080299
2026-03-06,MXN,CAD,0.077408
2026-03-06,MXN,NOK,0.546457
2026-03-06,MXN,SEK,0.520993
2026-03-06,MXN,CNY,0.39086
2026-03-06,MXN,MXN,1.0
2026-03-07,EUR,EUR,1.0
2026-03-07,EUR,USD,1.161958
2026-03-07,EUR,GBP,0.869144
2026-03-07,EUR,JPY,182.999191
2026-03-07,EUR,CHF,0.906642
2026-03-07,EUR,AUD,1.651146
2026-03-07,EUR,CAD,1.586982
2026-03-07,EUR,NOK,11.225663
2026-03-07,EUR,SEK,10.706876
2026-03-07,EUR,CNY,8.02017
2026-03-07,EUR,MXN,20.536396
2026-03-07,USD,EUR,0.860616
2026-03-07,USD,USD,1.0
2026-03-07,USD,GBP,0.747999
2026-03-07,USD,JPY,157.492082
2026-03-07,USD,CHF,0.780271
2026-03-07,USD,AUD,1.421003
2026-03-07,USD,CAD,1.365782
2026-03-07,USD,NOK,9.660988
2026-03-07,USD,SEK,9.214511
2026-03-07,USD,CNY,6.902289
2026-03-07,USD,MXN,17.673957
2026-03-07,GBP,EUR,1.150558
2026-03-07,GBP,USD,1.3369
2026-03-07,GBP,GBP,1.0
2026-03-07,GBP,JPY,210.551177
2026-03-07,GBP,CHF,1.043144
2026-03-07,GBP,AUD,1.899739
2026-03-07,GBP,CAD,1.825915
2026-03-07,GBP,NOK,12.915776
2026-03-07,GBP,SEK,12.318881
2026-03-07,GBP,CNY,9.227671
2026-03-07,GBP,MXN,23.628314
2026-03-07,JPY,EUR,0.005465
2026-03-07,JPY,USD,0.00635
2026-03-07,JPY,GBP,0.004749
2026-03-07,JPY,JPY,1.0
2026-03-07,JPY,CHF,0.004954
2026-03-07,JPY,AUD,0.009023
2026-03-07,JPY,CAD,0.008672
2026-03-07,JPY,NOK,0.061343
2026-03-07,JPY,SEK,0.058508
2026-03-07,JPY,CNY,0.043826
2026-03-07,JPY,MXN,0.112221
2026-03-07,CHF,EUR,1.102971
2026-03-07,CHF,USD,1.281607
2026-03-07,CHF,GBP,0.95864
2026-03-07,CHF,JPY,201.842879
2026-03-07,CHF,CHF,1.0
2026-03-07,CHF,AUD,1.821167
2026-03-07,CHF,CAD,1.750396
2026-03-07,CHF,NOK,12.381585
2026-03-07,CHF,SEK,11.809378
2026-03-07,CHF,CNY,8.846018
2026-03-07,CHF,MXN,22.651058
2026-03-07,AUD,EUR,0.60564
2026-03-07,AUD,USD,0.703728
2026-03-07,AUD,GBP,0.526388
2026-03-07,AUD,JPY,110.83163
2026-03-07,AUD,CHF,0.549099
2026-03-07,AUD,AUD,1.0
2026-03-07,AUD,CAD,0.96114
2026-03-07,AUD,NOK,6.79871
2026-03-07,AUD,SEK,6.484512
2026-03-07,AUD,CNY,4.857336
2026-03-07,AUD,MXN,12.437663
2026-03-07,CAD,EUR,0.630127
2026-03-07,CAD,USD,0.732181
2026-03-07,CAD,GBP,0.547671
2026-03-07,CAD,JPY,115.312715
2026-03-07,CAD,CHF,0.571299
2026-03-07,CAD,AUD,1.040431
2026-03-07,CAD,CAD,1.0
2026-03-07,CAD,NOK,7.073592
2026-03-07,CAD,SEK,6.74669
2026-03-07,CAD,CNY,5.053725
2026-03-07,CAD,MXN,12.940536
2026-03-07,NOK,EUR,0.089082
2026-03-07,NOK,USD,0.103509
2026-03-07,NOK,GBP,0.077425
2026-03-07,NOK,JPY,16.301861
2026-03-07,NOK,CHF,0.080765
2026-03-07,NOK,AUD,0.147087
2026-03-07,NOK,CAD,0.141371
2026-03-07,NOK,NOK,1.0
2026-03-07,NOK,SEK,0.953786
